iter, hl, mif1, avp, log_loss, hl_val, mif1_val, avp_val, log_loss_val, sparsity, HV_mu, HV_max, HV_min, HV_std, weight_mu, weight_std
32, 0.147820, 0.701524, 0.402424, 18.318343, 0.147735, 0.701039, 0.401370, 18.317836, 7749.968746, 0.083888, 0.132662, 0.016453, 0.037103, -0.101367, 1.913938
33, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.085918, 0.150878, 0.016453, 0.038299, -0.074771, 1.696697
34, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.087096, 0.150878, 0.016453, 0.038334, -0.074771, 1.696697
35, 0.132891, 0.693561, 0.458120, 18.180894, 0.132776, 0.693025, 0.457093, 18.178211, 8104.449957, 0.088239, 0.150878, 0.016453, 0.038365, -0.116504, 1.994225
36, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.089732, 0.150878, 0.016453, 0.038846, -0.074771, 1.696697
37, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.091648, 0.160608, 0.016453, 0.040004, -0.074771, 1.696697
38, 0.124211, 0.681794, 0.421080, 19.084017, 0.124127, 0.681303, 0.420326, 19.078447, 8416.439474, 0.092941, 0.160608, 0.016453, 0.040251, -0.120571, 2.075097
39, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.094081, 0.160608, 0.016453, 0.040348, -0.074771, 1.696697
40, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.095445, 0.160608, 0.016453, 0.040741, -0.074771, 1.696697
41, 0.126058, 0.683532, 0.405992, 19.109336, 0.125987, 0.683101, 0.405037, 19.103175, 8784.031691, 0.096870, 0.160608, 0.016453, 0.041237, -0.136928, 2.163899
42, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.098064, 0.160608, 0.016453, 0.041455, -0.074771, 1.696697
43, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.099451, 0.160608, 0.016453, 0.041945, -0.074771, 1.696697
44, 0.125053, 0.677962, 0.401239, 18.897666, 0.124988, 0.677487, 0.400249, 18.891643, 9051.388340, 0.101006, 0.167843, 0.016453, 0.042700, -0.131768, 2.231154
45, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.102403, 0.167843, 0.016453, 0.043229, -0.074771, 1.696697
46, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.103784, 0.167843, 0.016453, 0.043748, -0.074771, 1.696697
47, 0.133836, 0.685290, 0.402626, 18.714392, 0.133867, 0.684977, 0.401677, 18.712691, 9297.456903, 0.105041, 0.167843, 0.016453, 0.044112, -0.128414, 2.294146
48, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.106157, 0.167843, 0.016453, 0.044316, -0.074771, 1.696697
49, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.107271, 0.167843, 0.016453, 0.044534, -0.074771, 1.696697
50, 0.129847, 0.679144, 0.391762, 19.461261, 0.129745, 0.678586, 0.390791, 19.460534, 9555.084359, 0.108730, 0.180221, 0.016453, 0.045254, -0.124824, 2.351160
51, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.110077, 0.180221, 0.016453, 0.045809, -0.074771, 1.696697
52, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.111371, 0.180221, 0.016453, 0.046298, -0.074771, 1.696697
53, 0.121036, 0.666430, 0.386074, 19.495409, 0.120965, 0.665970, 0.385083, 19.488633, 9742.222859, 0.112465, 0.180221, 0.016453, 0.046534, -0.135626, 2.407250
54, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.113954, 0.192842, 0.016453, 0.047357, -0.074771, 1.696697
55, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.115092, 0.192842, 0.016453, 0.047665, -0.074771, 1.696697
56, 0.128442, 0.674452, 0.382615, 19.516988, 0.128387, 0.674099, 0.381640, 19.509996, 10058.315756, 0.116227, 0.192842, 0.016453, 0.047981, -0.130972, 2.478415
57, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.117285, 0.192842, 0.016453, 0.048213, -0.074771, 1.696697
58, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.118484, 0.192842, 0.016453, 0.048645, -0.074771, 1.696697
59, 0.116334, 0.660710, 0.384281, 19.581690, 0.116250, 0.660245, 0.383317, 19.577195, 10334.224237, 0.119391, 0.192842, 0.016453, 0.048723, -0.137619, 2.548629
60, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.120354, 0.192842, 0.016453, 0.048879, -0.074771, 1.696697
61, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.121407, 0.192842, 0.016453, 0.049157, -0.074771, 1.696697
62, 0.101785, 0.630134, 0.394830, 19.629547, 0.101700, 0.629520, 0.393942, 19.623751, 10602.004192, 0.122439, 0.192842, 0.016453, 0.049421, -0.151231, 2.608702
63, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.123490, 0.192842, 0.016453, 0.049720, -0.074771, 1.696697
64, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.124597, 0.194384, 0.016453, 0.050108, -0.074771, 1.696697
65, 0.100347, 0.634013, 0.383260, 19.686450, 0.100309, 0.633617, 0.382485, 19.688412, 10762.772289, 0.125693, 0.195831, 0.016453, 0.050488, -0.157015, 2.650299
66, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.126990, 0.211304, 0.016453, 0.051184, -0.074771, 1.696697
67, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.128085, 0.211304, 0.016453, 0.051573, -0.074771, 1.696697
68, 0.091881, 0.608915, 0.378264, 19.089530, 0.091857, 0.608492, 0.377477, 19.093426, 10976.894409, 0.129334, 0.213045, 0.016453, 0.052204, -0.154449, 2.702581
69, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.130500, 0.213045, 0.016453, 0.052708, -0.074771, 1.696697
70, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.131724, 0.216194, 0.016453, 0.053309, -0.074771, 1.696697
71, 0.092366, 0.612482, 0.379845, 18.978487, 0.092325, 0.612104, 0.379190, 18.981929, 11193.840470, 0.132975, 0.220504, 0.016453, 0.053956, -0.156725, 2.756574
72, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.134033, 0.220504, 0.016453, 0.054317, -0.074771, 1.696697
73, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.135123, 0.220504, 0.016453, 0.054731, -0.074771, 1.696697
74, 0.089415, 0.611533, 0.391877, 19.993791, 0.089403, 0.611244, 0.391413, 19.997706, 11457.882526, 0.136169, 0.220504, 0.016453, 0.055089, -0.166826, 2.816633
75, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.137151, 0.220504, 0.016453, 0.055369, -0.074771, 1.696697
76, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.138026, 0.220504, 0.016453, 0.055523, -0.074771, 1.696697
77, 0.079694, 0.586262, 0.382765, 19.926073, 0.079713, 0.586028, 0.382016, 19.930165, 11593.226581, 0.139087, 0.220504, 0.016453, 0.055932, -0.169075, 2.851910
78, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.140192, 0.225290, 0.016453, 0.056412, -0.074771, 1.696697
79, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.141465, 0.240752, 0.016453, 0.057170, -0.074771, 1.696697
80, 0.069755, 0.564545, 0.386662, 20.279229, 0.069729, 0.564352, 0.385961, 20.288473, 11803.305098, 0.142488, 0.240752, 0.016453, 0.057534, -0.183940, 2.900485
81, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.143777, 0.246908, 0.016453, 0.058329, -0.074771, 1.696697
82, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.145069, 0.249678, 0.016453, 0.059126, -0.074771, 1.696697
83, 0.068020, 0.554557, 0.386374, 20.347026, 0.067998, 0.554218, 0.385688, 20.362816, 11989.726336, 0.146244, 0.249678, 0.016453, 0.059725, -0.198758, 2.946928
84, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.147400, 0.249678, 0.016453, 0.060295, -0.074771, 1.696697
85, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.148466, 0.249678, 0.016453, 0.060731, -0.074771, 1.696697
86, 0.069700, 0.558909, 0.379357, 19.575249, 0.069675, 0.558532, 0.378596, 19.587917, 12208.827937, 0.149646, 0.249956, 0.016453, 0.061349, -0.195266, 3.000933
87, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.150831, 0.252739, 0.016453, 0.061978, -0.074771, 1.696697
88, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.151939, 0.252739, 0.016453, 0.062485, -0.074771, 1.696697
89, 0.060856, 0.539764, 0.380477, 19.140970, 0.060828, 0.539336, 0.379684, 19.154172, 12411.624915, 0.153144, 0.259206, 0.016453, 0.063153, -0.197598, 3.056233
90, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.154231, 0.259206, 0.016453, 0.063633, -0.074771, 1.696697
91, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.155330, 0.259206, 0.016453, 0.064135, -0.074771, 1.696697
92, 0.063664, 0.547714, 0.377184, 19.241695, 0.063610, 0.547196, 0.376358, 19.248598, 12660.509552, 0.156403, 0.259206, 0.016453, 0.064601, -0.206228, 3.119996
93, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.157536, 0.261826, 0.016453, 0.065166, -0.074771, 1.696697
94, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.158508, 0.261826, 0.016453, 0.065492, -0.074771, 1.696697
95, 0.075784, 0.572398, 0.377220, 19.449148, 0.075754, 0.571967, 0.376362, 19.452731, 12847.699109, 0.159574, 0.261826, 0.016453, 0.065962, -0.215872, 3.159197
96, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.160445, 0.261826, 0.016453, 0.066164, -0.074771, 1.696697
97, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.161398, 0.261826, 0.016453, 0.066481, -0.074771, 1.696697
98, 0.071970, 0.560482, 0.377065, 19.752072, 0.071930, 0.560120, 0.376250, 19.747945, 13024.366551, 0.162421, 0.261826, 0.016453, 0.066904, -0.221061, 3.200720
99, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.163319, 0.261826, 0.016453, 0.067157, -0.074771, 1.696697
100, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.164100, 0.261826, 0.016453, 0.067270, -0.074771, 1.696697
101, 0.073685, 0.566682, 0.377681, 19.997808, 0.073645, 0.566125, 0.376810, 19.999900, 13289.829119, 0.164981, 0.261826, 0.016453, 0.067514, -0.226397, 3.256211
102, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.165844, 0.261826, 0.016453, 0.067739, -0.074771, 1.696697
103, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.166870, 0.271508, 0.016453, 0.068201, -0.074771, 1.696697
104, 0.079153, 0.576862, 0.380309, 20.599910, 0.079116, 0.576374, 0.379431, 20.603196, 13400.840043, 0.167694, 0.271508, 0.016453, 0.068386, -0.228961, 3.292331
105, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.168475, 0.271508, 0.016453, 0.068524, -0.074771, 1.696697
106, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.169273, 0.271508, 0.016453, 0.068688, -0.074771, 1.696697
107, 0.077541, 0.571183, 0.380191, 21.370397, 0.077511, 0.570777, 0.379298, 21.369047, 13562.891049, 0.169967, 0.271508, 0.016453, 0.068740, -0.236942, 3.336372
108, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.170775, 0.271508, 0.016453, 0.068929, -0.074771, 1.696697
109, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.171427, 0.271508, 0.016453, 0.068946, -0.074771, 1.696697
110, 0.074531, 0.567935, 0.377738, 21.418066, 0.074497, 0.567495, 0.376831, 21.414576, 13729.865547, 0.172232, 0.271508, 0.016453, 0.069144, -0.239384, 3.367701
111, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.172910, 0.271508, 0.016453, 0.069198, -0.074771, 1.696697
112, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.173685, 0.271508, 0.016453, 0.069370, -0.074771, 1.696697
113, 0.073973, 0.561077, 0.375846, 21.233108, 0.073955, 0.560757, 0.374945, 21.229367, 13874.219609, 0.174396, 0.271508, 0.016453, 0.069472, -0.240856, 3.402295
114, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.175093, 0.271508, 0.016453, 0.069562, -0.074771, 1.696697
115, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.175776, 0.271508, 0.016453, 0.069642, -0.074771, 1.696697
116, 0.065339, 0.549804, 0.377583, 21.045838, 0.065309, 0.549345, 0.376628, 21.037405, 14030.694577, 0.176511, 0.271508, 0.016453, 0.069788, -0.242105, 3.441588
117, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.177194, 0.271508, 0.016453, 0.069878, -0.074771, 1.696697
118, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.177891, 0.271508, 0.016453, 0.069987, -0.074771, 1.696697
119, 0.065185, 0.549997, 0.381532, 21.222252, 0.065136, 0.549369, 0.380521, 21.205341, 14193.287755, 0.178506, 0.271508, 0.016453, 0.070012, -0.245481, 3.485524
120, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.179121, 0.271508, 0.016453, 0.070042, -0.074771, 1.696697
121, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.179761, 0.271508, 0.016453, 0.070104, -0.074771, 1.696697
122, 0.066417, 0.556828, 0.376511, 21.058671, 0.066395, 0.556304, 0.375511, 21.040608, 14340.500213, 0.180421, 0.271508, 0.016453, 0.070193, -0.245687, 3.521662
123, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.181044, 0.271508, 0.016453, 0.070244, -0.074771, 1.696697
124, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.181686, 0.271508, 0.016453, 0.070322, -0.074771, 1.696697
125, 0.063053, 0.544589, 0.380441, 21.449938, 0.063012, 0.544074, 0.379426, 21.429514, 14498.185732, 0.182367, 0.271508, 0.016453, 0.070450, -0.247149, 3.559461
126, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.183133, 0.278847, 0.016453, 0.070690, -0.074771, 1.696697
127, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.183761, 0.278847, 0.016453, 0.070763, -0.074771, 1.696697
128, 0.061918, 0.540637, 0.381746, 21.790783, 0.061832, 0.539897, 0.380846, 21.774935, 14651.372932, 0.184410, 0.278847, 0.016453, 0.070864, -0.259917, 3.594449
129, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.185066, 0.278847, 0.016453, 0.070979, -0.074771, 1.696697
130, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.185668, 0.278847, 0.016453, 0.071035, -0.074771, 1.696697
131, 0.059281, 0.531818, 0.380423, 21.766208, 0.059237, 0.531287, 0.379586, 21.749152, 14816.401357, 0.186197, 0.278847, 0.016453, 0.071019, -0.261933, 3.633965
132, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.186779, 0.278847, 0.016453, 0.071063, -0.074771, 1.696697
133, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.187358, 0.278847, 0.016453, 0.071107, -0.074771, 1.696697
134, 0.059177, 0.532859, 0.383052, 21.871585, 0.059107, 0.532134, 0.382177, 21.858505, 14924.709542, 0.187926, 0.278847, 0.016453, 0.071143, -0.274986, 3.669920
135, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.188510, 0.278847, 0.016453, 0.071201, -0.074771, 1.696697
136, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.189020, 0.278847, 0.016453, 0.071186, -0.074771, 1.696697
137, 0.055763, 0.526371, 0.382676, 21.822528, 0.055719, 0.525871, 0.381873, 21.817936, 15065.638721, 0.189614, 0.278847, 0.016453, 0.071263, -0.268317, 3.697939
138, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.190251, 0.278847, 0.016453, 0.071395, -0.074771, 1.696697
139, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.190817, 0.278847, 0.016453, 0.071448, -0.074771, 1.696697
140, 0.056189, 0.524891, 0.381692, 21.342679, 0.056143, 0.524355, 0.380941, 21.338536, 15164.174271, 0.191419, 0.278847, 0.016453, 0.071546, -0.263762, 3.730676
141, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.192005, 0.278847, 0.016453, 0.071628, -0.074771, 1.696697
142, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.192593, 0.278847, 0.016453, 0.071716, -0.074771, 1.696697
143, 0.056044, 0.531696, 0.382747, 21.851501, 0.056029, 0.531280, 0.381958, 21.849004, 15235.060996, 0.193139, 0.278847, 0.016453, 0.071760, -0.262877, 3.754551
144, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.193718, 0.278847, 0.016453, 0.071844, -0.074771, 1.696697
145, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.194311, 0.279699, 0.016453, 0.071949, -0.074771, 1.696697
146, 0.054883, 0.522006, 0.379912, 21.987122, 0.054868, 0.521649, 0.379122, 21.981994, 15367.180648, 0.194882, 0.279699, 0.016453, 0.072031, -0.263125, 3.788701
147, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.195378, 0.279699, 0.016453, 0.072036, -0.074771, 1.696697
148, 0.161062, 0.736981, 0.499002, 19.992241, 0.160957, 0.736358, 0.497919, 19.980722, 6937.771886, 0.195934, 0.279699, 0.016453, 0.072107, -0.074771, 1.696697
