iter, hl, mif1, avp, log_loss, hl_val, mif1_val, avp_val, log_loss_val, sparsity, HV_mu, HV_max, HV_min, HV_std, weight_mu, weight_std
41, 0.188435, 0.742886, 0.400089, 19.517126, 0.188374, 0.742649, 0.399458, 19.507455, 8636.289460, 0.078293, 0.127292, 0.015776, 0.030362, -0.122482, 2.139629
42, 0.246501, 0.786139, 0.401303, 19.112188, 0.246508, 0.786075, 0.400549, 19.129314, 7196.887756, 0.079500, 0.129001, 0.015776, 0.030978, -0.056323, 1.794754
43, 0.246501, 0.786139, 0.401303, 19.112188, 0.246508, 0.786075, 0.400549, 19.129314, 7196.887756, 0.080730, 0.132381, 0.015776, 0.031636, -0.056323, 1.794754
44, 0.173098, 0.726735, 0.397055, 19.557797, 0.173062, 0.726442, 0.396265, 19.544649, 8924.273743, 0.081907, 0.132518, 0.015776, 0.032213, -0.121273, 2.208260
45, 0.155372, 0.709929, 0.407868, 20.524657, 0.155302, 0.709539, 0.407212, 20.509635, 9697.067682, 0.083373, 0.147895, 0.015776, 0.033305, -0.129728, 2.398130
46, 0.155372, 0.709929, 0.407868, 20.524657, 0.155302, 0.709539, 0.407212, 20.509635, 9697.067682, 0.084577, 0.147895, 0.015776, 0.033916, -0.129728, 2.398130
47, 0.155372, 0.709929, 0.407868, 20.524657, 0.155302, 0.709539, 0.407212, 20.509635, 9697.067682, 0.085975, 0.150307, 0.015776, 0.034868, -0.129728, 2.398130
48, 0.139224, 0.690991, 0.393769, 19.524494, 0.139151, 0.690562, 0.393018, 19.505853, 9366.445939, 0.087474, 0.157889, 0.015776, 0.035999, -0.139683, 2.308932
49, 0.155372, 0.709929, 0.407868, 20.524657, 0.155302, 0.709539, 0.407212, 20.509635, 9697.067682, 0.088566, 0.157889, 0.015776, 0.036425, -0.129728, 2.398130
50, 0.138477, 0.698062, 0.395795, 19.793700, 0.138392, 0.697661, 0.394899, 19.789461, 10162.954733, 0.089967, 0.158630, 0.015776, 0.037369, -0.156118, 2.498363
51, 0.138477, 0.698062, 0.395795, 19.793700, 0.138392, 0.697661, 0.394899, 19.789461, 10162.954733, 0.091336, 0.159806, 0.015776, 0.038247, -0.156118, 2.498363
52, 0.139049, 0.685254, 0.387206, 19.534007, 0.138950, 0.684693, 0.386467, 19.522498, 9700.858346, 0.092812, 0.168072, 0.015776, 0.039316, -0.150378, 2.391843
53, 0.138477, 0.698062, 0.395795, 19.793700, 0.138392, 0.697661, 0.394899, 19.789461, 10162.954733, 0.094322, 0.172825, 0.015776, 0.040437, -0.156118, 2.498363
54, 0.138477, 0.698062, 0.395795, 19.793700, 0.138392, 0.697661, 0.394899, 19.789461, 10162.954733, 0.095840, 0.176287, 0.015776, 0.041556, -0.156118, 2.498363
55, 0.128721, 0.670932, 0.377684, 19.265199, 0.128614, 0.670376, 0.376713, 19.254992, 9981.168542, 0.097324, 0.177480, 0.015776, 0.042597, -0.145551, 2.458453
56, 0.138477, 0.698062, 0.395795, 19.793700, 0.138392, 0.697661, 0.394899, 19.789461, 10162.954733, 0.098642, 0.177480, 0.015776, 0.043332, -0.156118, 2.498363
57, 0.138477, 0.698062, 0.395795, 19.793700, 0.138392, 0.697661, 0.394899, 19.789461, 10162.954733, 0.099765, 0.177480, 0.015776, 0.043764, -0.156118, 2.498363
58, 0.132668, 0.672198, 0.381789, 19.357663, 0.132584, 0.671712, 0.381068, 19.346344, 10235.734913, 0.100909, 0.177480, 0.015776, 0.044237, -0.148814, 2.511730
59, 0.138477, 0.698062, 0.395795, 19.793700, 0.138392, 0.697661, 0.394899, 19.789461, 10162.954733, 0.101969, 0.177480, 0.015776, 0.044597, -0.156118, 2.498363
60, 0.138477, 0.698062, 0.395795, 19.793700, 0.138392, 0.697661, 0.394899, 19.789461, 10162.954733, 0.103056, 0.177480, 0.015776, 0.045005, -0.156118, 2.498363
61, 0.135763, 0.680071, 0.382482, 19.599814, 0.135647, 0.679474, 0.381680, 19.582992, 10480.808253, 0.104221, 0.177480, 0.015776, 0.045537, -0.151915, 2.572271
62, 0.138477, 0.698062, 0.395795, 19.793700, 0.138392, 0.697661, 0.394899, 19.789461, 10162.954733, 0.105565, 0.187561, 0.015776, 0.046373, -0.156118, 2.498363
63, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.106915, 0.190658, 0.015776, 0.047216, -0.163463, 2.763177
64, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.107920, 0.190658, 0.015776, 0.047520, -0.163463, 2.763177
65, 0.128002, 0.666372, 0.378897, 19.980268, 0.127971, 0.666081, 0.378183, 19.965167, 10800.606694, 0.109152, 0.190658, 0.015776, 0.048172, -0.152593, 2.644964
66, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.110172, 0.190658, 0.015776, 0.048508, -0.163463, 2.763177
67, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.111378, 0.190979, 0.015776, 0.049131, -0.163463, 2.763177
68, 0.125525, 0.663778, 0.372278, 19.714944, 0.125486, 0.663474, 0.371302, 19.700597, 10993.344488, 0.112463, 0.190979, 0.015776, 0.049570, -0.164787, 2.693109
69, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.113722, 0.199332, 0.015776, 0.050293, -0.163463, 2.763177
70, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.115068, 0.207975, 0.015776, 0.051170, -0.163463, 2.763177
71, 0.118261, 0.651213, 0.372257, 19.642185, 0.118204, 0.650815, 0.371208, 19.624832, 11269.872645, 0.116207, 0.207975, 0.015776, 0.051693, -0.172849, 2.765768
72, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.117493, 0.208799, 0.015776, 0.052464, -0.163463, 2.763177
73, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.119007, 0.228070, 0.015776, 0.053665, -0.163463, 2.763177
74, 0.087477, 0.589403, 0.371117, 19.264563, 0.087434, 0.588988, 0.370122, 19.254011, 11493.272692, 0.120279, 0.228070, 0.015776, 0.054398, -0.180872, 2.818311
75, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.121469, 0.228070, 0.015776, 0.054995, -0.163463, 2.763177
76, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.122889, 0.229382, 0.015776, 0.055999, -0.163463, 2.763177
77, 0.086359, 0.587085, 0.372145, 19.694041, 0.086330, 0.586712, 0.371114, 19.677800, 11694.624863, 0.124172, 0.229382, 0.015776, 0.056748, -0.185788, 2.874201
78, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.125569, 0.233148, 0.015776, 0.057700, -0.163463, 2.763177
79, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.127024, 0.240525, 0.015776, 0.058757, -0.163463, 2.763177
80, 0.086725, 0.587493, 0.369236, 19.567247, 0.086678, 0.587068, 0.368214, 19.555527, 12017.655442, 0.128403, 0.240525, 0.015776, 0.059660, -0.194741, 2.939478
81, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.129777, 0.240525, 0.015776, 0.060551, -0.163463, 2.763177
82, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.131063, 0.240525, 0.015776, 0.061283, -0.163463, 2.763177
83, 0.090237, 0.597710, 0.369523, 19.789542, 0.090183, 0.597220, 0.368486, 19.778811, 12242.100257, 0.132278, 0.240525, 0.015776, 0.061899, -0.203903, 2.993336
84, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.133629, 0.245764, 0.015776, 0.062748, -0.163463, 2.763177
85, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.134946, 0.245764, 0.015776, 0.063535, -0.163463, 2.763177
86, 0.083695, 0.583023, 0.370224, 19.967416, 0.083660, 0.582623, 0.369174, 19.952655, 12464.402885, 0.136131, 0.245764, 0.015776, 0.064103, -0.197353, 3.043147
87, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.137266, 0.245764, 0.015776, 0.064597, -0.163463, 2.763177
88, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.138273, 0.245764, 0.015776, 0.064911, -0.163463, 2.763177
89, 0.087338, 0.591218, 0.371004, 20.468674, 0.087327, 0.590873, 0.369963, 20.449686, 12637.234890, 0.139272, 0.245764, 0.015776, 0.065223, -0.209009, 3.088818
90, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.140428, 0.245764, 0.015776, 0.065769, -0.163463, 2.763177
91, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.141779, 0.263391, 0.015776, 0.066651, -0.163463, 2.763177
92, 0.080062, 0.578259, 0.372944, 20.716329, 0.080020, 0.577688, 0.371926, 20.694987, 12819.338195, 0.142923, 0.263391, 0.015776, 0.067180, -0.220752, 3.136235
93, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.144036, 0.263391, 0.015776, 0.067666, -0.163463, 2.763177
94, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.145092, 0.263391, 0.015776, 0.068070, -0.163463, 2.763177
95, 0.076564, 0.571761, 0.372074, 20.618237, 0.076534, 0.571277, 0.371094, 20.598516, 13011.452892, 0.146218, 0.263391, 0.015776, 0.068586, -0.225492, 3.176682
96, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.147275, 0.263391, 0.015776, 0.069001, -0.163463, 2.763177
97, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.148302, 0.263391, 0.015776, 0.069378, -0.163463, 2.763177
98, 0.081385, 0.578288, 0.371423, 20.829814, 0.081325, 0.577721, 0.370341, 20.804837, 13274.264544, 0.149354, 0.263391, 0.015776, 0.069797, -0.232623, 3.241290
99, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.150292, 0.263391, 0.015776, 0.070061, -0.163463, 2.763177
100, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.151301, 0.263391, 0.015776, 0.070429, -0.163463, 2.763177
101, 0.075635, 0.567162, 0.368988, 21.085247, 0.075587, 0.566660, 0.367955, 21.050645, 13463.324981, 0.152221, 0.263391, 0.015776, 0.070681, -0.234153, 3.288867
102, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.153201, 0.263391, 0.015776, 0.071021, -0.163463, 2.763177
103, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.154131, 0.263391, 0.015776, 0.071295, -0.163463, 2.763177
104, 0.075324, 0.566682, 0.368655, 21.174699, 0.075265, 0.566127, 0.367655, 21.142031, 13514.138612, 0.154937, 0.263391, 0.015776, 0.071422, -0.228425, 3.306668
105, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.155799, 0.263391, 0.015776, 0.071623, -0.163463, 2.763177
106, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.156631, 0.263391, 0.015776, 0.071792, -0.163463, 2.763177
107, 0.083106, 0.585677, 0.368672, 20.765745, 0.083051, 0.585125, 0.367603, 20.734625, 13758.940791, 0.157408, 0.263391, 0.015776, 0.071902, -0.227964, 3.356854
108, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.158208, 0.263391, 0.015776, 0.072046, -0.163463, 2.763177
109, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.159036, 0.263391, 0.015776, 0.072228, -0.163463, 2.763177
110, 0.075459, 0.566319, 0.368083, 21.151224, 0.075419, 0.565825, 0.367055, 21.115535, 13893.506974, 0.159829, 0.263391, 0.015776, 0.072374, -0.235178, 3.395300
111, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.160667, 0.263391, 0.015776, 0.072582, -0.163463, 2.763177
112, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.161522, 0.263391, 0.015776, 0.072817, -0.163463, 2.763177
113, 0.076324, 0.568132, 0.369995, 21.995564, 0.076255, 0.567579, 0.368995, 21.959434, 14021.414849, 0.162328, 0.263391, 0.015776, 0.072994, -0.242100, 3.425013
114, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.163063, 0.263391, 0.015776, 0.073092, -0.163463, 2.763177
115, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.163837, 0.263391, 0.015776, 0.073241, -0.163463, 2.763177
116, 0.074809, 0.564818, 0.374902, 22.155247, 0.074760, 0.564304, 0.373862, 22.116752, 14237.911549, 0.164582, 0.263391, 0.015776, 0.073361, -0.251924, 3.471117
117, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.165364, 0.263391, 0.015776, 0.073531, -0.163463, 2.763177
118, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.166068, 0.263391, 0.015776, 0.073614, -0.163463, 2.763177
119, 0.072884, 0.560336, 0.376477, 22.342523, 0.072846, 0.559853, 0.375402, 22.304871, 14361.611027, 0.166823, 0.263391, 0.015776, 0.073761, -0.261798, 3.500560
120, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.167537, 0.263391, 0.015776, 0.073865, -0.163463, 2.763177
121, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.168298, 0.263391, 0.015776, 0.074029, -0.163463, 2.763177
122, 0.074655, 0.563987, 0.373941, 21.747136, 0.074560, 0.563239, 0.372795, 21.709838, 14605.796663, 0.168948, 0.263391, 0.015776, 0.074071, -0.266297, 3.555477
123, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.169574, 0.263391, 0.015776, 0.074093, -0.163463, 2.763177
124, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.170189, 0.263391, 0.015776, 0.074108, -0.163463, 2.763177
125, 0.072429, 0.558395, 0.374799, 22.106626, 0.072363, 0.557802, 0.373674, 22.075928, 14712.514749, 0.170802, 0.263391, 0.015776, 0.074126, -0.274543, 3.588499
126, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.171464, 0.263391, 0.015776, 0.074201, -0.163463, 2.763177
127, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.172067, 0.263391, 0.015776, 0.074219, -0.163463, 2.763177
128, 0.071040, 0.555919, 0.368937, 21.594787, 0.070998, 0.555436, 0.368009, 21.568831, 14897.228612, 0.172729, 0.263391, 0.015776, 0.074303, -0.278013, 3.629817
129, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.173369, 0.263391, 0.015776, 0.074368, -0.163463, 2.763177
130, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.173940, 0.263391, 0.015776, 0.074364, -0.163463, 2.763177
131, 0.070528, 0.553900, 0.370663, 21.771139, 0.070473, 0.553273, 0.369640, 21.745440, 15011.268209, 0.174623, 0.263435, 0.015776, 0.074488, -0.292462, 3.659760
132, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.175259, 0.263435, 0.015776, 0.074562, -0.163463, 2.763177
133, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.175800, 0.263435, 0.015776, 0.074541, -0.163463, 2.763177
134, 0.079244, 0.575125, 0.368450, 22.278418, 0.079194, 0.574532, 0.367344, 22.249169, 15172.914497, 0.176424, 0.263435, 0.015776, 0.074610, -0.301073, 3.700555
135, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.177005, 0.263435, 0.015776, 0.074637, -0.163463, 2.763177
136, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.177540, 0.263435, 0.015776, 0.074621, -0.163463, 2.763177
137, 0.072175, 0.557732, 0.367812, 22.182588, 0.072129, 0.557188, 0.366843, 22.152052, 15255.477781, 0.178141, 0.263435, 0.015776, 0.074678, -0.309810, 3.725022
138, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.178733, 0.263435, 0.015776, 0.074729, -0.163463, 2.763177
139, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.179329, 0.263435, 0.015776, 0.074788, -0.163463, 2.763177
140, 0.071894, 0.556849, 0.366498, 22.527927, 0.071844, 0.556231, 0.365491, 22.492012, 15368.193950, 0.179917, 0.263435, 0.015776, 0.074843, -0.313855, 3.751972
141, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.180505, 0.263435, 0.015776, 0.074900, -0.163463, 2.763177
142, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.181065, 0.263435, 0.015776, 0.074931, -0.163463, 2.763177
143, 0.068188, 0.550860, 0.372259, 23.218733, 0.068130, 0.550189, 0.371181, 23.175850, 15520.275934, 0.181653, 0.265208, 0.015776, 0.074997, -0.320595, 3.786195
144, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.182188, 0.265208, 0.015776, 0.075010, -0.163463, 2.763177
145, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.182747, 0.265208, 0.015776, 0.075051, -0.163463, 2.763177
146, 0.067766, 0.551918, 0.373417, 23.090223, 0.067706, 0.551257, 0.372316, 23.049309, 15690.053120, 0.183316, 0.265750, 0.015776, 0.075106, -0.323020, 3.830196
147, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.183855, 0.265750, 0.015776, 0.075133, -0.163463, 2.763177
148, 0.108641, 0.653371, 0.388979, 19.952631, 0.108610, 0.652951, 0.388346, 19.933741, 11281.920905, 0.184415, 0.266769, 0.015776, 0.075186, -0.163463, 2.763177
