iter, hl, mif1, avp, log_loss, hl_val, mif1_val, avp_val, log_loss_val, sparsity, HV_mu, HV_max, HV_min, HV_std, weight_mu, weight_std
14, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.062756, 0.097069, 0.032860, 0.020112, 0.000775, 1.490992
15, 0.201076, 0.831123, 0.378475, 5.462587, 0.201122, 0.831594, 0.377856, 5.450674, 107519.882283, 0.065097, 0.097866, 0.032860, 0.021312, -0.001604, 1.181706
16, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.067105, 0.097866, 0.032860, 0.022053, 0.000775, 1.490992
17, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.069222, 0.103086, 0.032860, 0.023009, 0.000775, 1.490992
18, 0.126167, 0.810097, 0.370838, 5.569284, 0.126185, 0.810403, 0.370161, 5.555713, 117820.135275, 0.071301, 0.106651, 0.032860, 0.023948, -0.003834, 1.293370
19, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.072860, 0.106651, 0.032860, 0.024229, 0.000775, 1.490992
20, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.074389, 0.106651, 0.032860, 0.024538, 0.000775, 1.490992
21, 0.123364, 0.808289, 0.367734, 5.744314, 0.123339, 0.808574, 0.367076, 5.729707, 127235.014899, 0.075822, 0.106651, 0.032860, 0.024789, -0.005081, 1.396243
22, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.077048, 0.106651, 0.032860, 0.024863, 0.000775, 1.490992
23, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.078223, 0.106651, 0.032860, 0.024933, 0.000775, 1.490992
24, 0.109272, 0.808620, 0.368261, 6.641003, 0.109265, 0.809265, 0.367565, 6.623080, 135849.737380, 0.079464, 0.108005, 0.032860, 0.025123, -0.006705, 1.491000
25, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.080599, 0.108005, 0.032860, 0.025236, 0.000775, 1.490992
26, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.081723, 0.109816, 0.032860, 0.025375, 0.000775, 1.490992
27, 0.099863, 0.811079, 0.367496, 7.501604, 0.099887, 0.811499, 0.366766, 7.480605, 143730.319196, 0.082760, 0.109816, 0.032860, 0.025456, -0.003369, 1.577871
28, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.083815, 0.112301, 0.032860, 0.025592, 0.000775, 1.490992
29, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.084737, 0.112301, 0.032860, 0.025616, 0.000775, 1.490992
30, 0.099447, 0.812043, 0.371029, 8.633480, 0.099432, 0.812404, 0.370259, 8.612453, 151218.035854, 0.085633, 0.112301, 0.032860, 0.025644, -0.004024, 1.660728
31, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.086511, 0.112851, 0.032860, 0.025681, 0.000775, 1.490992
32, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.087341, 0.113056, 0.032860, 0.025695, 0.000775, 1.490992
33, 0.098016, 0.811895, 0.372329, 9.608641, 0.098038, 0.812344, 0.371550, 9.582391, 158258.296628, 0.088115, 0.113056, 0.032860, 0.025678, -0.004606, 1.740344
34, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.088852, 0.113200, 0.032860, 0.025650, 0.000775, 1.490992
35, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.089545, 0.113200, 0.032860, 0.025602, 0.000775, 1.490992
36, 0.089107, 0.813273, 0.373276, 10.276065, 0.089099, 0.813885, 0.372552, 10.248931, 165378.640699, 0.090203, 0.113235, 0.032860, 0.025543, -0.002662, 1.818648
37, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.090799, 0.113235, 0.032860, 0.025447, 0.000775, 1.490992
38, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.091396, 0.113493, 0.032860, 0.025371, 0.000775, 1.490992
39, 0.085904, 0.814859, 0.374218, 11.092966, 0.085874, 0.815301, 0.373489, 11.063200, 172278.879559, 0.091964, 0.113543, 0.032860, 0.025287, -0.001182, 1.893817
40, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.092494, 0.113543, 0.032860, 0.025188, 0.000775, 1.490992
41, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.093004, 0.113543, 0.032860, 0.025087, 0.000775, 1.490992
42, 0.089189, 0.813475, 0.366627, 10.299947, 0.089125, 0.813766, 0.365919, 10.273670, 179128.688665, 0.093492, 0.113543, 0.032860, 0.024983, -0.001554, 1.967117
43, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.093966, 0.113884, 0.032860, 0.024881, 0.000775, 1.490992
44, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.094428, 0.114318, 0.032860, 0.024783, 0.000775, 1.490992
45, 0.080322, 0.820112, 0.368005, 11.130118, 0.080271, 0.820512, 0.367211, 11.097284, 185313.157858, 0.094865, 0.114318, 0.032860, 0.024676, -0.002140, 2.035824
46, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.095277, 0.114318, 0.032860, 0.024563, 0.000775, 1.490992
47, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.095680, 0.114318, 0.032860, 0.024454, 0.000775, 1.490992
48, 0.071208, 0.826882, 0.367824, 11.079267, 0.071191, 0.827417, 0.367039, 11.049693, 191555.671173, 0.096064, 0.114318, 0.032860, 0.024340, -0.000748, 2.104770
49, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.096430, 0.114318, 0.032860, 0.024224, 0.000775, 1.490992
50, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.096778, 0.114318, 0.032860, 0.024104, 0.000775, 1.490992
51, 0.076309, 0.821048, 0.369086, 11.857673, 0.076271, 0.821436, 0.368279, 11.823502, 197086.507168, 0.097121, 0.114318, 0.032860, 0.023989, -0.002053, 2.166846
52, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.097449, 0.114318, 0.032860, 0.023872, 0.000775, 1.490992
53, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.097763, 0.114318, 0.032860, 0.023754, 0.000775, 1.490992
54, 0.093359, 0.810788, 0.367411, 11.680272, 0.093270, 0.810860, 0.366638, 11.645247, 202890.833183, 0.098056, 0.114318, 0.032860, 0.023630, -0.001347, 2.228504
55, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.098341, 0.114318, 0.032860, 0.023507, 0.000775, 1.490992
56, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.098624, 0.114318, 0.032860, 0.023391, 0.000775, 1.490992
57, 0.094736, 0.812465, 0.368219, 10.898830, 0.094619, 0.812233, 0.367361, 10.862879, 208511.145552, 0.098887, 0.114318, 0.032860, 0.023268, 0.000198, 2.290569
58, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.099154, 0.114347, 0.032860, 0.023154, 0.000775, 1.490992
59, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.099392, 0.114347, 0.032860, 0.023029, 0.000775, 1.490992
60, 0.100662, 0.808704, 0.366893, 11.150572, 0.100591, 0.808794, 0.366089, 11.113401, 213970.363232, 0.099643, 0.114449, 0.032860, 0.022918, 0.001983, 2.350709
61, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.099880, 0.114449, 0.032860, 0.022803, 0.000775, 1.490992
62, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.100112, 0.114449, 0.032860, 0.022690, 0.000775, 1.490992
63, 0.085560, 0.814367, 0.368061, 11.287730, 0.085512, 0.814690, 0.367258, 11.251583, 219167.142036, 0.100338, 0.114449, 0.032860, 0.022580, 0.002457, 2.408590
64, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.100553, 0.114449, 0.032860, 0.022468, 0.000775, 1.490992
65, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.100772, 0.114794, 0.032860, 0.022363, 0.000775, 1.490992
66, 0.083103, 0.814006, 0.369579, 11.682079, 0.083036, 0.814370, 0.368790, 11.643314, 224284.545481, 0.100975, 0.114794, 0.032860, 0.022254, 0.002613, 2.464649
67, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.101187, 0.115161, 0.032860, 0.022154, 0.000775, 1.490992
68, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.101385, 0.115161, 0.032860, 0.022050, 0.000775, 1.490992
69, 0.082932, 0.816101, 0.369325, 12.079256, 0.082894, 0.816562, 0.368595, 12.042497, 229190.871468, 0.101568, 0.115161, 0.032860, 0.021942, -0.000288, 2.518690
70, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.101757, 0.115161, 0.032860, 0.021841, 0.000775, 1.490992
71, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.101939, 0.115161, 0.032860, 0.021740, 0.000775, 1.490992
72, 0.095838, 0.807247, 0.366982, 11.436286, 0.095794, 0.807587, 0.366199, 11.396988, 233859.127662, 0.102116, 0.115161, 0.032860, 0.021639, -0.000680, 2.569172
73, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.102293, 0.115161, 0.032860, 0.021543, 0.000775, 1.490992
74, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.102436, 0.115161, 0.032860, 0.021432, 0.000775, 1.490992
75, 0.086947, 0.810768, 0.367070, 11.540080, 0.086905, 0.811216, 0.366278, 11.500803, 238334.050677, 0.102587, 0.115161, 0.032860, 0.021328, -0.002375, 2.617173
76, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.102750, 0.115161, 0.032860, 0.021235, 0.000775, 1.490992
77, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.102907, 0.115161, 0.032860, 0.021140, 0.000775, 1.490992
78, 0.081239, 0.816580, 0.368450, 12.216838, 0.081196, 0.816819, 0.367680, 12.175660, 243430.276340, 0.103071, 0.115720, 0.032860, 0.021054, -0.002911, 2.671407
79, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.103227, 0.115720, 0.032860, 0.020965, 0.000775, 1.490992
80, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.103369, 0.115720, 0.032860, 0.020872, 0.000775, 1.490992
81, 0.075589, 0.819539, 0.370682, 12.805441, 0.075543, 0.820026, 0.369929, 12.765108, 248162.338149, 0.103511, 0.115720, 0.032860, 0.020782, -0.004621, 2.724617
82, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.103642, 0.115720, 0.032860, 0.020688, 0.000775, 1.490992
83, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.103772, 0.115720, 0.032860, 0.020597, 0.000775, 1.490992
84, 0.088852, 0.811084, 0.370075, 13.392013, 0.088820, 0.811509, 0.369311, 13.349456, 252482.405398, 0.103898, 0.115720, 0.032860, 0.020506, -0.003894, 2.773073
85, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.104025, 0.115720, 0.032860, 0.020418, 0.000775, 1.490992
86, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.104139, 0.115720, 0.032860, 0.020326, 0.000775, 1.490992
87, 0.082272, 0.814618, 0.368255, 13.534523, 0.082232, 0.815118, 0.367488, 13.492901, 257055.159063, 0.104263, 0.115720, 0.032860, 0.020242, -0.003633, 2.823587
88, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.104375, 0.115720, 0.032860, 0.020154, 0.000775, 1.490992
89, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.104476, 0.115720, 0.032860, 0.020063, 0.000775, 1.490992
90, 0.075317, 0.818996, 0.368160, 13.385261, 0.075265, 0.819195, 0.367394, 13.342722, 261066.317927, 0.104586, 0.115720, 0.032860, 0.019978, -0.003165, 2.868480
91, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.104691, 0.115720, 0.032860, 0.019893, 0.000775, 1.490992
92, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.104795, 0.115720, 0.032860, 0.019809, 0.000775, 1.490992
93, 0.079535, 0.816333, 0.367894, 13.557504, 0.079480, 0.816860, 0.367178, 13.512263, 265397.840476, 0.104905, 0.115720, 0.032860, 0.019730, -0.003510, 2.915479
94, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.105014, 0.115720, 0.032860, 0.019654, 0.000775, 1.490992
95, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.105118, 0.115720, 0.032860, 0.019576, 0.000775, 1.490992
96, 0.079868, 0.816069, 0.369224, 14.247822, 0.079848, 0.816654, 0.368457, 14.205793, 269728.516766, 0.105217, 0.115720, 0.032860, 0.019498, -0.005801, 2.962178
97, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.105315, 0.115720, 0.032860, 0.019420, 0.000775, 1.490992
98, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.105410, 0.115720, 0.032860, 0.019344, 0.000775, 1.490992
99, 0.076106, 0.818321, 0.366645, 13.830188, 0.076037, 0.818791, 0.365944, 13.791548, 274198.056921, 0.105509, 0.115720, 0.032860, 0.019271, -0.005413, 3.009877
100, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.105599, 0.115720, 0.032860, 0.019195, 0.000775, 1.490992
101, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.105694, 0.115720, 0.032860, 0.019124, 0.000775, 1.490992
102, 0.073305, 0.818845, 0.368549, 13.868542, 0.073247, 0.819165, 0.367830, 13.833313, 278565.928173, 0.105787, 0.115720, 0.032860, 0.019052, -0.006479, 3.056477
103, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.105875, 0.115720, 0.032860, 0.018981, 0.000775, 1.490992
104, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.105966, 0.115720, 0.032860, 0.018912, 0.000775, 1.490992
105, 0.079249, 0.814289, 0.368934, 13.596754, 0.079167, 0.814427, 0.368173, 13.560503, 282503.698141, 0.106055, 0.115720, 0.032860, 0.018843, -0.007896, 3.101234
106, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.106142, 0.115720, 0.032860, 0.018775, 0.000775, 1.490992
107, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.106222, 0.115720, 0.032860, 0.018706, 0.000775, 1.490992
108, 0.084962, 0.809934, 0.368536, 13.312501, 0.084940, 0.810372, 0.367798, 13.275840, 286664.992438, 0.106307, 0.115720, 0.032860, 0.018639, -0.008005, 3.147281
109, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.106385, 0.115720, 0.032860, 0.018571, 0.000775, 1.490992
110, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.106464, 0.115720, 0.032860, 0.018505, 0.000775, 1.490992
111, 0.081045, 0.811565, 0.371164, 13.712930, 0.081000, 0.811906, 0.370371, 13.675401, 290356.999624, 0.106541, 0.115720, 0.032860, 0.018439, -0.006586, 3.189438
112, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.106620, 0.115720, 0.032860, 0.018376, 0.000775, 1.490992
113, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.106696, 0.115720, 0.032860, 0.018312, 0.000775, 1.490992
114, 0.084374, 0.812281, 0.367931, 13.327833, 0.084315, 0.812539, 0.367227, 13.292543, 294105.314806, 0.106770, 0.115720, 0.032860, 0.018248, -0.006760, 3.228346
115, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.106851, 0.116086, 0.032860, 0.018189, 0.000775, 1.490992
116, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.106925, 0.116086, 0.032860, 0.018128, 0.000775, 1.490992
117, 0.074227, 0.816588, 0.368151, 12.634092, 0.074151, 0.816718, 0.367421, 12.596898, 297861.446662, 0.106986, 0.116086, 0.032860, 0.018063, -0.009895, 3.269420
118, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.107053, 0.116086, 0.032860, 0.018000, 0.000775, 1.490992
119, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.107121, 0.116086, 0.032860, 0.017940, 0.000775, 1.490992
120, 0.084836, 0.809062, 0.369045, 13.078884, 0.084742, 0.809238, 0.368220, 13.039003, 301529.926205, 0.107187, 0.116086, 0.032860, 0.017879, -0.007998, 3.310126
121, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.107254, 0.116086, 0.032860, 0.017821, 0.000775, 1.490992
122, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.107315, 0.116086, 0.032860, 0.017760, 0.000775, 1.490992
123, 0.072628, 0.817592, 0.367221, 12.892878, 0.072580, 0.817682, 0.366441, 12.851422, 305124.730025, 0.107369, 0.116086, 0.032860, 0.017698, -0.007423, 3.350427
124, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.107425, 0.116086, 0.032860, 0.017637, 0.000775, 1.490992
125, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.107490, 0.116086, 0.032860, 0.017581, 0.000775, 1.490992
126, 0.067833, 0.823432, 0.369065, 13.579045, 0.067803, 0.823395, 0.368318, 13.536785, 308859.407643, 0.107547, 0.116086, 0.032860, 0.017523, -0.005419, 3.391445
127, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.107603, 0.116086, 0.032860, 0.017465, 0.000775, 1.490992
128, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.107660, 0.116086, 0.032860, 0.017409, 0.000775, 1.490992
129, 0.080956, 0.811636, 0.368863, 13.466432, 0.080930, 0.811951, 0.368120, 13.426766, 312572.333309, 0.107716, 0.116086, 0.032860, 0.017353, -0.005090, 3.432389
130, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.107778, 0.116086, 0.032860, 0.017300, 0.000775, 1.490992
131, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.107832, 0.116086, 0.032860, 0.017245, 0.000775, 1.490992
132, 0.076067, 0.814307, 0.369822, 14.129780, 0.076064, 0.814390, 0.369118, 14.091089, 316286.902642, 0.107887, 0.116086, 0.032860, 0.017191, -0.003444, 3.471902
133, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.107940, 0.116086, 0.032860, 0.017137, 0.000775, 1.490992
134, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.107971, 0.116086, 0.032860, 0.017077, 0.000775, 1.490992
135, 0.065970, 0.825359, 0.371018, 14.305728, 0.065964, 0.825610, 0.370171, 14.263988, 319779.014206, 0.108022, 0.116086, 0.032860, 0.017024, -0.006119, 3.511445
136, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.108073, 0.116086, 0.032860, 0.016971, 0.000775, 1.490992
137, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.108123, 0.116086, 0.032860, 0.016919, 0.000775, 1.490992
138, 0.071600, 0.819225, 0.372398, 14.754312, 0.071562, 0.819152, 0.371632, 14.711091, 323305.577752, 0.108173, 0.116086, 0.032860, 0.016868, -0.007742, 3.549484
139, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.108225, 0.116086, 0.032860, 0.016818, 0.000775, 1.490992
140, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.108278, 0.116086, 0.032860, 0.016770, 0.000775, 1.490992
141, 0.074720, 0.813034, 0.370863, 14.182298, 0.074699, 0.813308, 0.370058, 14.140806, 326813.695295, 0.108329, 0.116086, 0.032860, 0.016721, -0.006151, 3.588241
142, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.108378, 0.116086, 0.032860, 0.016672, 0.000775, 1.490992
143, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.108427, 0.116086, 0.032860, 0.016624, 0.000775, 1.490992
144, 0.076704, 0.813003, 0.369452, 13.812897, 0.076647, 0.812827, 0.368648, 13.773223, 329983.956263, 0.108476, 0.116086, 0.032860, 0.016577, -0.006142, 3.623865
145, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.108526, 0.116086, 0.032860, 0.016530, 0.000775, 1.490992
146, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.108581, 0.116555, 0.032860, 0.016487, 0.000775, 1.490992
147, 0.071573, 0.819526, 0.367405, 13.936437, 0.071490, 0.819216, 0.366696, 13.896178, 333601.843465, 0.108634, 0.116555, 0.032860, 0.016443, -0.004565, 3.662679
148, 0.121840, 0.820445, 0.386766, 6.492386, 0.121850, 0.821090, 0.386166, 6.482525, 135896.498446, 0.108680, 0.116555, 0.032860, 0.016397, 0.000775, 1.490992
