iter, hl, mif1, avp, log_loss, hl_val, mif1_val, avp_val, log_loss_val, sparsity, HV_mu, HV_max, HV_min, HV_std, weight_mu, weight_std
20, 0.238210, 0.805229, 0.434589, 19.667943, 0.238149, 0.804911, 0.433779, 19.681493, 6221.534074, 0.048702, 0.089213, 0.015967, 0.021655, -0.061199, 1.542743
21, 0.277613, 0.826308, 0.471147, 20.377209, 0.277567, 0.826057, 0.470705, 20.383386, 6507.491685, 0.050753, 0.091762, 0.015967, 0.023037, -0.072170, 1.597060
22, 0.277613, 0.826308, 0.471147, 20.377209, 0.277567, 0.826057, 0.470705, 20.383386, 6507.491685, 0.052211, 0.091762, 0.015967, 0.023478, -0.072170, 1.597060
23, 0.225202, 0.786132, 0.420945, 19.634943, 0.225189, 0.785885, 0.420163, 19.652651, 6615.967388, 0.053690, 0.091762, 0.015967, 0.023987, -0.061066, 1.635573
24, 0.277613, 0.826308, 0.471147, 20.377209, 0.277567, 0.826057, 0.470705, 20.383386, 6507.491685, 0.055604, 0.099625, 0.015967, 0.025213, -0.072170, 1.597060
25, 0.201563, 0.782521, 0.454553, 20.459392, 0.201548, 0.782160, 0.453906, 20.478329, 7877.113531, 0.057364, 0.099625, 0.015967, 0.026165, -0.063421, 1.935391
26, 0.201563, 0.782521, 0.454553, 20.459392, 0.201548, 0.782160, 0.453906, 20.478329, 7877.113531, 0.058613, 0.099625, 0.015967, 0.026405, -0.063421, 1.935391
27, 0.230850, 0.794332, 0.423322, 19.339146, 0.230861, 0.794020, 0.422596, 19.352946, 7160.700735, 0.060022, 0.099625, 0.015967, 0.026890, -0.055978, 1.769126
28, 0.201563, 0.782521, 0.454553, 20.459392, 0.201548, 0.782160, 0.453906, 20.478329, 7877.113531, 0.061402, 0.099625, 0.015967, 0.027362, -0.063421, 1.935391
29, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.063279, 0.115827, 0.015967, 0.028661, -0.071413, 2.074924
30, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.064477, 0.115827, 0.015967, 0.028908, -0.071413, 2.074924
31, 0.168768, 0.747931, 0.407833, 18.990971, 0.168744, 0.747533, 0.407011, 19.001490, 7731.359826, 0.065879, 0.115827, 0.015967, 0.029457, -0.082434, 1.909564
32, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.067304, 0.115827, 0.015967, 0.030059, -0.071413, 2.074924
33, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.068726, 0.115827, 0.015967, 0.030673, -0.071413, 2.074924
34, 0.169026, 0.739315, 0.404656, 18.892104, 0.169052, 0.739067, 0.403888, 18.896287, 8062.941007, 0.070362, 0.124367, 0.015967, 0.031647, -0.086882, 1.992963
35, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.071863, 0.124367, 0.015967, 0.032397, -0.071413, 2.074924
36, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.073491, 0.130473, 0.015967, 0.033364, -0.071413, 2.074924
37, 0.194944, 0.755345, 0.397724, 18.579956, 0.194856, 0.755044, 0.397010, 18.590709, 8336.821554, 0.074748, 0.130473, 0.015967, 0.033763, -0.083515, 2.064491
38, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.076166, 0.130473, 0.015967, 0.034414, -0.071413, 2.074924
39, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.077260, 0.130473, 0.015967, 0.034634, -0.071413, 2.074924
40, 0.162949, 0.734192, 0.393399, 18.446308, 0.162879, 0.733904, 0.392564, 18.460320, 8665.719812, 0.078702, 0.134934, 0.015967, 0.035364, -0.099567, 2.144626
41, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.080011, 0.134934, 0.015967, 0.035897, -0.071413, 2.074924
42, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.080928, 0.134934, 0.015967, 0.035949, -0.071413, 2.074924
43, 0.159581, 0.717756, 0.399531, 18.460992, 0.159541, 0.717472, 0.398588, 18.472126, 8930.530504, 0.081883, 0.134934, 0.015967, 0.036064, -0.108680, 2.204383
44, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.083025, 0.134934, 0.015967, 0.036430, -0.071413, 2.074924
45, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.084352, 0.142752, 0.015967, 0.037083, -0.071413, 2.074924
46, 0.158788, 0.716006, 0.398376, 18.271788, 0.158734, 0.715681, 0.397384, 18.278595, 9193.901023, 0.085775, 0.149783, 0.015967, 0.037899, -0.100148, 2.275794
47, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.086928, 0.149783, 0.015967, 0.038301, -0.071413, 2.074924
48, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.088167, 0.149783, 0.015967, 0.038840, -0.071413, 2.074924
49, 0.132474, 0.681739, 0.399335, 18.096610, 0.132416, 0.681222, 0.398246, 18.104428, 9401.686732, 0.089289, 0.149783, 0.015967, 0.039220, -0.128141, 2.325978
50, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.090526, 0.151142, 0.015967, 0.039779, -0.071413, 2.074924
51, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.091590, 0.151142, 0.015967, 0.040099, -0.071413, 2.074924
52, 0.138000, 0.687590, 0.404340, 18.333126, 0.137960, 0.687237, 0.403299, 18.338512, 9744.223663, 0.092815, 0.155297, 0.015967, 0.040664, -0.144649, 2.403318
53, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.094091, 0.160462, 0.015967, 0.041317, -0.071413, 2.074924
54, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.095412, 0.165436, 0.015967, 0.042047, -0.071413, 2.074924
55, 0.129240, 0.679543, 0.394907, 18.507457, 0.129150, 0.679047, 0.393928, 18.510252, 9884.139300, 0.096734, 0.168118, 0.015967, 0.042781, -0.136483, 2.445109
56, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.097989, 0.168118, 0.015967, 0.043407, -0.071413, 2.074924
57, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.099122, 0.168118, 0.015967, 0.043851, -0.071413, 2.074924
58, 0.119467, 0.669153, 0.391244, 18.157367, 0.119408, 0.668773, 0.390466, 18.158608, 10112.392491, 0.100406, 0.173614, 0.015967, 0.044539, -0.151403, 2.503652
59, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.101554, 0.173614, 0.015967, 0.045018, -0.071413, 2.074924
60, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.102842, 0.178808, 0.015967, 0.045724, -0.071413, 2.074924
61, 0.115298, 0.654055, 0.388427, 18.406956, 0.115256, 0.653625, 0.387599, 18.399575, 10373.697410, 0.103962, 0.178808, 0.015967, 0.046171, -0.151830, 2.574246
62, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.105230, 0.182522, 0.015967, 0.046854, -0.071413, 2.074924
63, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.106385, 0.182522, 0.015967, 0.047362, -0.071413, 2.074924
64, 0.101380, 0.626813, 0.385504, 18.255623, 0.101291, 0.626246, 0.384542, 18.242609, 10691.622172, 0.107741, 0.193168, 0.015967, 0.048207, -0.167697, 2.645411
65, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.109041, 0.193168, 0.015967, 0.048953, -0.071413, 2.074924
66, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.110100, 0.193168, 0.015967, 0.049325, -0.071413, 2.074924
67, 0.110055, 0.641298, 0.388242, 19.203608, 0.109953, 0.640676, 0.387091, 19.185305, 10884.976277, 0.111245, 0.193168, 0.015967, 0.049833, -0.174039, 2.697210
68, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.112329, 0.193168, 0.015967, 0.050253, -0.071413, 2.074924
69, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.113399, 0.193168, 0.015967, 0.050663, -0.071413, 2.074924
70, 0.110519, 0.643693, 0.386308, 19.350915, 0.110479, 0.643233, 0.385198, 19.333004, 11113.199872, 0.114500, 0.193168, 0.015967, 0.051123, -0.177368, 2.753353
71, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.115590, 0.193168, 0.015967, 0.051575, -0.071413, 2.074924
72, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.116516, 0.193168, 0.015967, 0.051807, -0.071413, 2.074924
73, 0.106598, 0.640630, 0.386044, 19.359605, 0.106552, 0.640216, 0.385001, 19.344923, 11341.291689, 0.117419, 0.193168, 0.015967, 0.052018, -0.182171, 2.804198
74, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.118518, 0.198757, 0.015967, 0.052512, -0.071413, 2.074924
75, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.119510, 0.198757, 0.015967, 0.052854, -0.071413, 2.074924
76, 0.101036, 0.633414, 0.386339, 19.187303, 0.100962, 0.633017, 0.385504, 19.181528, 11494.160928, 0.120504, 0.198757, 0.015967, 0.053206, -0.195909, 2.847765
77, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.121599, 0.204804, 0.015967, 0.053715, -0.071413, 2.074924
78, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.122577, 0.204804, 0.015967, 0.054054, -0.071413, 2.074924
79, 0.092734, 0.613722, 0.385973, 18.829686, 0.092662, 0.613256, 0.384982, 18.824008, 11707.619200, 0.123590, 0.204804, 0.015967, 0.054451, -0.212088, 2.897028
80, 0.180220, 0.758979, 0.427579, 20.026395, 0.180187, 0.758725, 0.426797, 20.029731, 8416.288902, 0.124518, 0.204804, 0.015967, 0.054735, -0.071413, 2.074924
81, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.125868, 0.233847, 0.015967, 0.055720, -0.208984, 3.043707
82, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.126842, 0.233847, 0.015967, 0.056069, -0.208984, 3.043707
83, 0.093149, 0.618058, 0.385814, 18.572432, 0.093075, 0.617529, 0.384954, 18.567366, 11976.830918, 0.127796, 0.233847, 0.015967, 0.056395, -0.207187, 2.961713
84, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.128753, 0.233847, 0.015967, 0.056733, -0.208984, 3.043707
85, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.129622, 0.233847, 0.015967, 0.056957, -0.208984, 3.043707
86, 0.105625, 0.637633, 0.381405, 19.024511, 0.105537, 0.637160, 0.380481, 19.021820, 12180.834916, 0.130464, 0.233847, 0.015967, 0.057156, -0.209482, 3.015666
87, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.131281, 0.233847, 0.015967, 0.057329, -0.208984, 3.043707
88, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.132258, 0.233847, 0.015967, 0.057725, -0.208984, 3.043707
89, 0.089260, 0.601686, 0.380517, 18.930714, 0.089219, 0.601291, 0.379620, 18.929213, 12355.405751, 0.133309, 0.233847, 0.015967, 0.058241, -0.214758, 3.056366
90, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.134147, 0.233847, 0.015967, 0.058454, -0.208984, 3.043707
91, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.135194, 0.233847, 0.015967, 0.058975, -0.208984, 3.043707
92, 0.089795, 0.602658, 0.383407, 19.702899, 0.089748, 0.602215, 0.382774, 19.703147, 12554.796746, 0.136073, 0.233847, 0.015967, 0.059249, -0.229799, 3.101012
93, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.136900, 0.233847, 0.015967, 0.059462, -0.208984, 3.043707
94, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.137756, 0.233847, 0.015967, 0.059717, -0.208984, 3.043707
95, 0.091396, 0.606905, 0.380390, 19.879643, 0.091366, 0.606593, 0.379845, 19.879068, 12778.087777, 0.138676, 0.233847, 0.015967, 0.060068, -0.234094, 3.153421
96, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.139622, 0.233847, 0.015967, 0.060462, -0.208984, 3.043707
97, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.140482, 0.233847, 0.015967, 0.060736, -0.208984, 3.043707
98, 0.087179, 0.596506, 0.380111, 20.324052, 0.087150, 0.596108, 0.379272, 20.324448, 12908.321106, 0.141192, 0.233847, 0.015967, 0.060829, -0.225326, 3.190921
99, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.142056, 0.233847, 0.015967, 0.061123, -0.208984, 3.043707
100, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.142944, 0.233847, 0.015967, 0.061455, -0.208984, 3.043707
101, 0.093167, 0.608219, 0.378788, 20.334073, 0.093062, 0.607623, 0.377942, 20.331114, 13111.222206, 0.143692, 0.233847, 0.015967, 0.061605, -0.224759, 3.235027
102, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.144506, 0.233847, 0.015967, 0.061846, -0.208984, 3.043707
103, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.145210, 0.233847, 0.015967, 0.061955, -0.208984, 3.043707
104, 0.089531, 0.601423, 0.379803, 20.221470, 0.089458, 0.600943, 0.378967, 20.216085, 13301.750251, 0.146071, 0.234741, 0.015967, 0.062272, -0.228116, 3.278102
105, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.147011, 0.244737, 0.015967, 0.062712, -0.208984, 3.043707
106, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.147744, 0.244737, 0.015967, 0.062866, -0.208984, 3.043707
107, 0.082869, 0.585479, 0.372355, 19.940817, 0.082809, 0.584976, 0.371464, 19.928243, 13544.371312, 0.148583, 0.244737, 0.015967, 0.063165, -0.236565, 3.326866
108, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.149341, 0.244737, 0.015967, 0.063359, -0.208984, 3.043707
109, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.150118, 0.244737, 0.015967, 0.063581, -0.208984, 3.043707
110, 0.082513, 0.580020, 0.373230, 20.162012, 0.082465, 0.579558, 0.372337, 20.148574, 13703.358783, 0.150863, 0.244737, 0.015967, 0.063768, -0.235876, 3.376163
111, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.151722, 0.246267, 0.015967, 0.064117, -0.208984, 3.043707
112, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.152394, 0.246267, 0.015967, 0.064221, -0.208984, 3.043707
113, 0.084091, 0.584921, 0.374586, 20.536551, 0.084034, 0.584433, 0.373672, 20.525867, 13934.013247, 0.153126, 0.246267, 0.015967, 0.064404, -0.239427, 3.429219
114, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.153878, 0.246267, 0.015967, 0.064617, -0.208984, 3.043707
115, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.154618, 0.246267, 0.015967, 0.064819, -0.208984, 3.043707
116, 0.079312, 0.572497, 0.373765, 20.557590, 0.079269, 0.572035, 0.372794, 20.541895, 14119.528857, 0.155343, 0.246267, 0.015967, 0.065006, -0.232183, 3.477953
117, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.156141, 0.248686, 0.015967, 0.065296, -0.208984, 3.043707
118, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.156935, 0.249767, 0.015967, 0.065583, -0.208984, 3.043707
119, 0.074916, 0.565134, 0.374241, 20.731871, 0.074864, 0.564609, 0.373293, 20.722926, 14261.310327, 0.157684, 0.249767, 0.015967, 0.065812, -0.243034, 3.514993
120, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.158517, 0.257604, 0.015967, 0.066163, -0.208984, 3.043707
121, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.159262, 0.257604, 0.015967, 0.066393, -0.208984, 3.043707
122, 0.075127, 0.565776, 0.371399, 21.066359, 0.075070, 0.565222, 0.370445, 21.059438, 14421.800578, 0.160029, 0.257604, 0.015967, 0.066657, -0.238482, 3.556576
123, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.160831, 0.258695, 0.015967, 0.066974, -0.208984, 3.043707
124, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.161525, 0.258695, 0.015967, 0.067146, -0.208984, 3.043707
125, 0.077983, 0.574196, 0.372607, 21.428474, 0.077966, 0.573750, 0.371632, 21.425612, 14614.100890, 0.162236, 0.258695, 0.015967, 0.067344, -0.247124, 3.597630
126, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.162905, 0.258695, 0.015967, 0.067492, -0.208984, 3.043707
127, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.163594, 0.258695, 0.015967, 0.067669, -0.208984, 3.043707
128, 0.075853, 0.572404, 0.372045, 21.091127, 0.075809, 0.571800, 0.371171, 21.083738, 14808.773584, 0.164255, 0.258695, 0.015967, 0.067814, -0.251399, 3.639719
129, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.164893, 0.258695, 0.015967, 0.067936, -0.208984, 3.043707
130, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.165592, 0.258695, 0.015967, 0.068138, -0.208984, 3.043707
131, 0.077723, 0.573183, 0.373295, 21.394616, 0.077683, 0.572681, 0.372372, 21.390305, 14918.424049, 0.166234, 0.258695, 0.015967, 0.068271, -0.255243, 3.668501
132, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.166879, 0.258695, 0.015967, 0.068411, -0.208984, 3.043707
133, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.167550, 0.258695, 0.015967, 0.068588, -0.208984, 3.043707
134, 0.063746, 0.543178, 0.378538, 21.701647, 0.063663, 0.542437, 0.377598, 21.692622, 15068.410536, 0.168219, 0.258695, 0.015967, 0.068765, -0.266362, 3.703835
135, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.168847, 0.258695, 0.015967, 0.068896, -0.208984, 3.043707
136, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.169534, 0.262279, 0.015967, 0.069104, -0.208984, 3.043707
137, 0.064579, 0.548284, 0.377924, 21.558962, 0.064497, 0.547513, 0.377026, 21.554719, 15215.677664, 0.170198, 0.262279, 0.015967, 0.069286, -0.270475, 3.745559
138, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.170889, 0.265521, 0.015967, 0.069506, -0.208984, 3.043707
139, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.171532, 0.265521, 0.015967, 0.069666, -0.208984, 3.043707
140, 0.064735, 0.547102, 0.372746, 21.145580, 0.064684, 0.546485, 0.371769, 21.138751, 15284.642680, 0.172204, 0.265672, 0.015967, 0.069868, -0.272259, 3.772877
141, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.172812, 0.265672, 0.015967, 0.069991, -0.208984, 3.043707
142, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.173431, 0.265672, 0.015967, 0.070130, -0.208984, 3.043707
143, 0.064216, 0.546289, 0.382825, 21.897897, 0.064174, 0.545698, 0.381923, 21.893851, 15520.104105, 0.174137, 0.274357, 0.015967, 0.070389, -0.261635, 3.823450
144, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.174793, 0.274357, 0.015967, 0.070581, -0.208984, 3.043707
145, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.175435, 0.274357, 0.015967, 0.070757, -0.208984, 3.043707
146, 0.062246, 0.542532, 0.382217, 22.141989, 0.062181, 0.541867, 0.381342, 22.136762, 15668.879920, 0.175982, 0.274357, 0.015967, 0.070822, -0.265817, 3.862082
147, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.176560, 0.274357, 0.015967, 0.070925, -0.208984, 3.043707
148, 0.079465, 0.589194, 0.392720, 18.700861, 0.079460, 0.588917, 0.391997, 18.695504, 12329.614279, 0.177154, 0.274357, 0.015967, 0.071052, -0.208984, 3.043707
